plot,grid_number,date,abundance,plot_grid,treatment,complexity,plot_date,days_since_outplanting
LS,15,07-Jun-19,4,LS - 15,0%,Low,LS - 07-Jun-19,3
LS,15,09-Jul-19,0,LS - 15,0%,Low,LS - 09-Jul-19,30
LS,15,11-Jun-19,5,LS - 15,0%,Low,LS - 11-Jun-19,5
LS,15,13-Jun-19,0,LS - 15,0%,Low,LS - 13-Jun-19,7
LS,15,15-Jul-19,3,LS - 15,0%,Low,LS - 15-Jul-19,33
LS,15,15-Jun-19,4,LS - 15,0%,Low,LS - 15-Jun-19,9
LS,15,20-Jul-19,4,LS - 15,0%,Low,LS - 20-Jul-19,37
LS,15,20-Jun-19,5,LS - 15,0%,Low,LS - 20-Jun-19,11
LS,15,25-Jul-19,4,LS - 15,0%,Low,LS - 25-Jul-19,43
LS,15,25-Jun-19,7,LS - 15,0%,Low,LS - 25-Jun-19,13
LS,15,28-Jul-19,2,LS - 15,0%,Low,LS - 28-Jul-19,48
LS,15,28-Jun-19,3,LS - 15,0%,Low,LS - 28-Jun-19,18
LS,16,02-Jul-19,3,LS - 16,50%,Low,LS - 02-Jul-19,23
LS,16,05-Jul-19,3,LS - 16,50%,Low,LS - 05-Jul-19,26
LS,16,05-Jun-19,2,LS - 16,50%,Low,LS - 05-Jun-19,1
LS,16,06-Jun-19,0,LS - 16,50%,Low,LS - 06-Jun-19,2
LS,16,07-Jun-19,4,LS - 16,50%,Low,LS - 07-Jun-19,3
LS,16,09-Jul-19,0,LS - 16,50%,Low,LS - 09-Jul-19,30
LS,16,11-Jun-19,0,LS - 16,50%,Low,LS - 11-Jun-19,5
LS,16,13-Jun-19,0,LS - 16,50%,Low,LS - 13-Jun-19,7
LS,16,15-Jul-19,0,LS - 16,50%,Low,LS - 15-Jul-19,33
LS,16,15-Jun-19,3,LS - 16,50%,Low,LS - 15-Jun-19,9
LS,16,20-Jul-19,0,LS - 16,50%,Low,LS - 20-Jul-19,37
LS,16,20-Jun-19,4,LS - 16,50%,Low,LS - 20-Jun-19,11
LS,16,25-Jul-19,2,LS - 16,50%,Low,LS - 25-Jul-19,43
LS,16,25-Jun-19,4,LS - 16,50%,Low,LS - 25-Jun-19,13
LS,16,28-Jul-19,8,LS - 16,50%,Low,LS - 28-Jul-19,48
LS,16,28-Jun-19,2,LS - 16,50%,Low,LS - 28-Jun-19,18
LS,17,02-Jul-19,8,LS - 17,70%,Low,LS - 02-Jul-19,23
LS,17,05-Jul-19,4,LS - 17,70%,Low,LS - 05-Jul-19,26
LS,17,05-Jun-19,0,LS - 17,70%,Low,LS - 05-Jun-19,1
LS,17,06-Jun-19,0,LS - 17,70%,Low,LS - 06-Jun-19,2
LS,17,07-Jun-19,2,LS - 17,70%,Low,LS - 07-Jun-19,3
LS,17,09-Jul-19,1,LS - 17,70%,Low,LS - 09-Jul-19,30
LS,17,11-Jun-19,5,LS - 17,70%,Low,LS - 11-Jun-19,5
LS,17,13-Jun-19,0,LS - 17,70%,Low,LS - 13-Jun-19,7
LS,17,15-Jul-19,1,LS - 17,70%,Low,LS - 15-Jul-19,33
LS,17,15-Jun-19,7,LS - 17,70%,Low,LS - 15-Jun-19,9
LS,17,20-Jul-19,1,LS - 17,70%,Low,LS - 20-Jul-19,37
LS,17,20-Jun-19,19,LS - 17,70%,Low,LS - 20-Jun-19,11
LS,17,25-Jul-19,2,LS - 17,70%,Low,LS - 25-Jul-19,43
LS,17,25-Jun-19,1,LS - 17,70%,Low,LS - 25-Jun-19,13
LS,17,28-Jul-19,3,LS - 17,70%,Low,LS - 28-Jul-19,48
LS,17,28-Jun-19,3,LS - 17,70%,Low,LS - 28-Jun-19,18
LS,18,02-Jul-19,3,LS - 18,100%,Low,LS - 02-Jul-19,23
LS,18,05-Jul-19,2,LS - 18,100%,Low,LS - 05-Jul-19,26
LS,18,05-Jun-19,3,LS - 18,100%,Low,LS - 05-Jun-19,1
LS,18,06-Jun-19,4,LS - 18,100%,Low,LS - 06-Jun-19,2
LS,18,07-Jun-19,0,LS - 18,100%,Low,LS - 07-Jun-19,3
LS,18,09-Jul-19,0,LS - 18,100%,Low,LS - 09-Jul-19,30
LS,18,11-Jun-19,8,LS - 18,100%,Low,LS - 11-Jun-19,5
LS,18,13-Jun-19,0,LS - 18,100%,Low,LS - 13-Jun-19,7
LS,18,15-Jul-19,1,LS - 18,100%,Low,LS - 15-Jul-19,33
LS,18,15-Jun-19,0,LS - 18,100%,Low,LS - 15-Jun-19,9
LS,18,20-Jul-19,1,LS - 18,100%,Low,LS - 20-Jul-19,37
LS,18,20-Jun-19,2,LS - 18,100%,Low,LS - 20-Jun-19,11
LS,18,25-Jul-19,0,LS - 18,100%,Low,LS - 25-Jul-19,43
LS,18,25-Jun-19,5,LS - 18,100%,Low,LS - 25-Jun-19,13
LS,18,28-Jul-19,6,LS - 18,100%,Low,LS - 28-Jul-19,48
LS,18,28-Jun-19,7,LS - 18,100%,Low,LS - 28-Jun-19,18
LS,19,02-Jul-19,0,LS - 19,control,Low,LS - 02-Jul-19,23
LS,19,05-Jul-19,2,LS - 19,control,Low,LS - 05-Jul-19,26
LS,19,05-Jun-19,0,LS - 19,control,Low,LS - 05-Jun-19,1
LS,19,06-Jun-19,0,LS - 19,control,Low,LS - 06-Jun-19,2
LS,19,07-Jun-19,0,LS - 19,control,Low,LS - 07-Jun-19,3
LS,19,09-Jul-19,1,LS - 19,control,Low,LS - 09-Jul-19,30
LS,19,11-Jun-19,0,LS - 19,control,Low,LS - 11-Jun-19,5
LS,19,13-Jun-19,0,LS - 19,control,Low,LS - 13-Jun-19,7
LS,19,15-Jul-19,0,LS - 19,control,Low,LS - 15-Jul-19,33
LS,19,15-Jun-19,0,LS - 19,control,Low,LS - 15-Jun-19,9
LS,19,20-Jul-19,2,LS - 19,control,Low,LS - 20-Jul-19,37
LS,19,20-Jun-19,0,LS - 19,control,Low,LS - 20-Jun-19,11
LS,19,25-Jul-19,1,LS - 19,control,Low,LS - 25-Jul-19,43
LS,19,25-Jun-19,1,LS - 19,control,Low,LS - 25-Jun-19,13
LS,19,28-Jul-19,1,LS - 19,control,Low,LS - 28-Jul-19,48
LS,19,28-Jun-19,2,LS - 19,control,Low,LS - 28-Jun-19,18
LS,20,02-Jul-19,10,LS - 20,30%,Low,LS - 02-Jul-19,23
LS,20,05-Jul-19,2,LS - 20,30%,Low,LS - 05-Jul-19,26
LS,20,05-Jun-19,1,LS - 20,30%,Low,LS - 05-Jun-19,1
LS,20,06-Jun-19,5,LS - 20,30%,Low,LS - 06-Jun-19,2
LS,20,07-Jun-19,7,LS - 20,30%,Low,LS - 07-Jun-19,3
LS,20,09-Jul-19,1,LS - 20,30%,Low,LS - 09-Jul-19,30
LS,20,11-Jun-19,1,LS - 20,30%,Low,LS - 11-Jun-19,5
LS,20,13-Jun-19,5,LS - 20,30%,Low,LS - 13-Jun-19,7
LS,20,15-Jul-19,1,LS - 20,30%,Low,LS - 15-Jul-19,33
LS,20,15-Jun-19,10,LS - 20,30%,Low,LS - 15-Jun-19,9
LS,20,20-Jul-19,9,LS - 20,30%,Low,LS - 20-Jul-19,37
LS,20,20-Jun-19,5,LS - 20,30%,Low,LS - 20-Jun-19,11
LS,20,25-Jul-19,1,LS - 20,30%,Low,LS - 25-Jul-19,43
LS,20,25-Jun-19,5,LS - 20,30%,Low,LS - 25-Jun-19,13
LS,20,28-Jul-19,9,LS - 20,30%,Low,LS - 28-Jul-19,48
LS,20,28-Jun-19,12,LS - 20,30%,Low,LS - 28-Jun-19,18
LS,21,02-Jul-19,2,LS - 21,70%,Low,LS - 02-Jul-19,23
LS,21,05-Jul-19,0,LS - 21,70%,Low,LS - 05-Jul-19,26
LS,21,05-Jun-19,0,LS - 21,70%,Low,LS - 05-Jun-19,1
LS,21,06-Jun-19,1,LS - 21,70%,Low,LS - 06-Jun-19,2
LS,21,07-Jun-19,0,LS - 21,70%,Low,LS - 07-Jun-19,3
LS,21,09-Jul-19,0,LS - 21,70%,Low,LS - 09-Jul-19,30
LS,21,11-Jun-19,1,LS - 21,70%,Low,LS - 11-Jun-19,5
LS,21,13-Jun-19,0,LS - 21,70%,Low,LS - 13-Jun-19,7
LS,21,15-Jul-19,0,LS - 21,70%,Low,LS - 15-Jul-19,33
LS,21,15-Jun-19,3,LS - 21,70%,Low,LS - 15-Jun-19,9
LS,21,20-Jul-19,0,LS - 21,70%,Low,LS - 20-Jul-19,37
LS,21,20-Jun-19,1,LS - 21,70%,Low,LS - 20-Jun-19,11
LS,21,25-Jul-19,0,LS - 21,70%,Low,LS - 25-Jul-19,43
LS,21,25-Jun-19,7,LS - 21,70%,Low,LS - 25-Jun-19,13
LS,21,28-Jul-19,1,LS - 21,70%,Low,LS - 28-Jul-19,48
LS,21,28-Jun-19,1,LS - 21,70%,Low,LS - 28-Jun-19,18
LS,22,02-Jul-19,0,LS - 22,100%,Low,LS - 02-Jul-19,23
LS,22,05-Jul-19,0,LS - 22,100%,Low,LS - 05-Jul-19,26
LS,22,05-Jun-19,1,LS - 22,100%,Low,LS - 05-Jun-19,1
LS,22,06-Jun-19,0,LS - 22,100%,Low,LS - 06-Jun-19,2
LS,22,07-Jun-19,1,LS - 22,100%,Low,LS - 07-Jun-19,3
LS,22,09-Jul-19,0,LS - 22,100%,Low,LS - 09-Jul-19,30
LS,22,11-Jun-19,0,LS - 22,100%,Low,LS - 11-Jun-19,5
LS,22,13-Jun-19,0,LS - 22,100%,Low,LS - 13-Jun-19,7
LS,22,15-Jul-19,0,LS - 22,100%,Low,LS - 15-Jul-19,33
LS,22,15-Jun-19,1,LS - 22,100%,Low,LS - 15-Jun-19,9
LS,22,20-Jul-19,3,LS - 22,100%,Low,LS - 20-Jul-19,37
LS,22,20-Jun-19,0,LS - 22,100%,Low,LS - 20-Jun-19,11
LS,22,25-Jul-19,0,LS - 22,100%,Low,LS - 25-Jul-19,43
LS,22,25-Jun-19,0,LS - 22,100%,Low,LS - 25-Jun-19,13
LS,22,28-Jul-19,2,LS - 22,100%,Low,LS - 28-Jul-19,48
LS,22,28-Jun-19,1,LS - 22,100%,Low,LS - 28-Jun-19,18
LS,23,02-Jul-19,1,LS - 23,30%,Low,LS - 02-Jul-19,23
LS,23,05-Jul-19,0,LS - 23,30%,Low,LS - 05-Jul-19,26
LS,23,05-Jun-19,0,LS - 23,30%,Low,LS - 05-Jun-19,1
LS,23,06-Jun-19,1,LS - 23,30%,Low,LS - 06-Jun-19,2
LS,23,07-Jun-19,0,LS - 23,30%,Low,LS - 07-Jun-19,3
LS,23,09-Jul-19,2,LS - 23,30%,Low,LS - 09-Jul-19,30
LS,23,11-Jun-19,1,LS - 23,30%,Low,LS - 11-Jun-19,5
LS,23,13-Jun-19,2,LS - 23,30%,Low,LS - 13-Jun-19,7
LS,23,15-Jul-19,0,LS - 23,30%,Low,LS - 15-Jul-19,33
LS,23,15-Jun-19,1,LS - 23,30%,Low,LS - 15-Jun-19,9
LS,23,20-Jul-19,2,LS - 23,30%,Low,LS - 20-Jul-19,37
LS,23,20-Jun-19,6,LS - 23,30%,Low,LS - 20-Jun-19,11
LS,23,25-Jul-19,2,LS - 23,30%,Low,LS - 25-Jul-19,43
LS,23,25-Jun-19,0,LS - 23,30%,Low,LS - 25-Jun-19,13
LS,23,28-Jul-19,1,LS - 23,30%,Low,LS - 28-Jul-19,48
LS,23,28-Jun-19,1,LS - 23,30%,Low,LS - 28-Jun-19,18
LS,24,02-Jul-19,2,LS - 24,50%,Low,LS - 02-Jul-19,23
LS,24,05-Jul-19,0,LS - 24,50%,Low,LS - 05-Jul-19,26
LS,24,05-Jun-19,0,LS - 24,50%,Low,LS - 05-Jun-19,1
LS,24,06-Jun-19,0,LS - 24,50%,Low,LS - 06-Jun-19,2
LS,24,07-Jun-19,0,LS - 24,50%,Low,LS - 07-Jun-19,3
LS,24,09-Jul-19,0,LS - 24,50%,Low,LS - 09-Jul-19,30
LS,24,11-Jun-19,7,LS - 24,50%,Low,LS - 11-Jun-19,5
LS,24,13-Jun-19,0,LS - 24,50%,Low,LS - 13-Jun-19,7
LS,24,15-Jul-19,0,LS - 24,50%,Low,LS - 15-Jul-19,33
LS,24,15-Jun-19,5,LS - 24,50%,Low,LS - 15-Jun-19,9
LS,24,20-Jul-19,0,LS - 24,50%,Low,LS - 20-Jul-19,37
LS,24,20-Jun-19,0,LS - 24,50%,Low,LS - 20-Jun-19,11
LS,24,25-Jul-19,0,LS - 24,50%,Low,LS - 25-Jul-19,43
LS,24,25-Jun-19,0,LS - 24,50%,Low,LS - 25-Jun-19,13
LS,24,28-Jul-19,2,LS - 24,50%,Low,LS - 28-Jul-19,48
LS,24,28-Jun-19,1,LS - 24,50%,Low,LS - 28-Jun-19,18
