ind	block	plant	soil	region	geo_dist	height	time
33	16	KZ6	KZ1	KZ	9.62	62	18
34	12	KZ6	KZ1	KZ	9.62	12	3
34	12	KZ6	KZ1	KZ	9.62	32	6
34	12	KZ6	KZ1	KZ	9.62	41	9
34	12	KZ6	KZ1	KZ	9.62	48	12
34	12	KZ6	KZ1	KZ	9.62	54	15
34	12	KZ6	KZ1	KZ	9.62	55.5	18
36	3	KZ6	KZ1	KZ	9.62	13	3
36	3	KZ6	KZ1	KZ	9.62	22	6
36	3	KZ6	KZ1	KZ	9.62	33	9
36	3	KZ6	KZ1	KZ	9.62	41	12
36	3	KZ6	KZ1	KZ	9.62	50	15
36	3	KZ6	KZ1	KZ	9.62	52	18
37	13	KZ6	KZ1	KZ	9.62	13	3
37	13	KZ6	KZ1	KZ	9.62	22	6
37	13	KZ6	KZ1	KZ	9.62	37	9
37	13	KZ6	KZ1	KZ	9.62	48	12
37	13	KZ6	KZ1	KZ	9.62	60	15
37	13	KZ6	KZ1	KZ	9.62	58.5	18
38	18	KZ6	KZ1	KZ	9.62	17	3
38	18	KZ6	KZ1	KZ	9.62	29	6
38	18	KZ6	KZ1	KZ	9.62	36	9
38	18	KZ6	KZ1	KZ	9.62	48	12
38	18	KZ6	KZ1	KZ	9.62	51	15
38	18	KZ6	KZ1	KZ	9.62	55.5	18
39	6	KZ6	KZ1	KZ	9.62	13	3
39	6	KZ6	KZ1	KZ	9.62	21	6
39	6	KZ6	KZ1	KZ	9.62	32	9
39	6	KZ6	KZ1	KZ	9.62	39	12
39	6	KZ6	KZ1	KZ	9.62	57	15
39	6	KZ6	KZ1	KZ	9.62	59	18
40	21	KZ6	KZ1	KZ	9.62	14	3
40	21	KZ6	KZ1	KZ	9.62	27	6
40	21	KZ6	KZ1	KZ	9.62	39	9
40	21	KZ6	KZ1	KZ	9.62	47	12
40	21	KZ6	KZ1	KZ	9.62	46	15
40	21	KZ6	KZ1	KZ	9.62	47	18
181	10	KZ1	KZ6	KZ	9.62	9	3
181	10	KZ1	KZ6	KZ	9.62	20	6
181	10	KZ1	KZ6	KZ	9.62	28	9
181	10	KZ1	KZ6	KZ	9.62	30	12
181	10	KZ1	KZ6	KZ	9.62	30	15
181	10	KZ1	KZ6	KZ	9.62	29.5	18
182	20	KZ1	KZ6	KZ	9.62	10	3
182	20	KZ1	KZ6	KZ	9.62	22	6
182	20	KZ1	KZ6	KZ	9.62	29	9
182	20	KZ1	KZ6	KZ	9.62	38	12
182	20	KZ1	KZ6	KZ	9.62	38	15
182	20	KZ1	KZ6	KZ	9.62	39	18
183	15	KZ1	KZ6	KZ	9.62	13	3
183	15	KZ1	KZ6	KZ	9.62	27	6
183	15	KZ1	KZ6	KZ	9.62	41	9
183	15	KZ1	KZ6	KZ	9.62	47	12
183	15	KZ1	KZ6	KZ	9.62	45	15
183	15	KZ1	KZ6	KZ	9.62	46	18
184	6	KZ1	KZ6	KZ	9.62	9	3
184	6	KZ1	KZ6	KZ	9.62	19	6
184	6	KZ1	KZ6	KZ	9.62	22	9
184	6	KZ1	KZ6	KZ	9.62	36	12
184	6	KZ1	KZ6	KZ	9.62	37	15
184	6	KZ1	KZ6	KZ	9.62	42	18
185	26	KZ1	KZ6	KZ	9.62	8	3
185	26	KZ1	KZ6	KZ	9.62	17	6
185	26	KZ1	KZ6	KZ	9.62	31	9
185	26	KZ1	KZ6	KZ	9.62	41	12
185	26	KZ1	KZ6	KZ	9.62	41	15
185	26	KZ1	KZ6	KZ	9.62	42	18
186	18	KZ1	KZ6	KZ	9.62	17	3
186	18	KZ1	KZ6	KZ	9.62	24	6
186	18	KZ1	KZ6	KZ	9.62	34	9
186	18	KZ1	KZ6	KZ	9.62	44	12
186	18	KZ1	KZ6	KZ	9.62	48	15
186	18	KZ1	KZ6	KZ	9.62	48.5	18
187	28	KZ1	KZ6	KZ	9.62	7	3
187	28	KZ1	KZ6	KZ	9.62	21	6
187	28	KZ1	KZ6	KZ	9.62	32	9
187	28	KZ1	KZ6	KZ	9.62	45	12
187	28	KZ1	KZ6	KZ	9.62	50	15
187	28	KZ1	KZ6	KZ	9.62	51	18
188	24	KZ1	KZ6	KZ	9.62	10	3
188	24	KZ1	KZ6	KZ	9.62	21	6
188	24	KZ1	KZ6	KZ	9.62	29	9
188	24	KZ1	KZ6	KZ	9.62	44	12
188	24	KZ1	KZ6	KZ	9.62	36	15
188	24	KZ1	KZ6	KZ	9.62	37	18
189	1	KZ1	KZ6	KZ	9.62	6	3
189	2	KZ1	KZ6	KZ	9.62	12	6
189	2	KZ1	KZ6	KZ	9.62	23	9
189	2	KZ1	KZ6	KZ	9.62	34	12
189	2	KZ1	KZ6	KZ	9.62	43	15
189	2	KZ1	KZ6	KZ	9.62	42	18
190	4	KZ1	KZ6	KZ	9.62	15	3
190	4	KZ1	KZ6	KZ	9.62	25	6
190	4	KZ1	KZ6	KZ	9.62	37	9
190	4	KZ1	KZ6	KZ	9.62	41	12
190	4	KZ1	KZ6	KZ	9.62	42	15
190	4	KZ1	KZ6	KZ	9.62	42	18
391	23	EU5	EU2	EU	9.73	16	3
391	23	EU5	EU2	EU	9.73	17	6
391	23	EU5	EU2	EU	9.73	15	9
391	23	EU5	EU2	EU	9.73	18	12
391	23	EU5	EU2	EU	9.73	18	15
391	23	EU5	EU2	EU	9.73	17	18
392	1	EU5	EU2	EU	9.73	17	3
392	1	EU5	EU2	EU	9.73	30	6
392	1	EU5	EU2	EU	9.73	46	9
392	1	EU5	EU2	EU	9.73	60	12
392	1	EU5	EU2	EU	9.73	59	15
392	1	EU5	EU2	EU	9.73	59.5	18
393	27	EU5	EU2	EU	9.73	18	3
393	27	EU5	EU2	EU	9.73	25	6
393	27	EU5	EU2	EU	9.73	38	9
393	27	EU5	EU2	EU	9.73	53	12
393	27	EU5	EU2	EU	9.73	53	15
393	27	EU5	EU2	EU	9.73	54	18
394	23	EU5	EU2	EU	9.73	14	3
394	23	EU5	EU2	EU	9.73	25	6
394	23	EU5	EU2	EU	9.73	40	9
394	23	EU5	EU2	EU	9.73	49	12
394	23	EU5	EU2	EU	9.73	55	15
394	23	EU5	EU2	EU	9.73	58	18
395	10	EU5	EU2	EU	9.73	15	3
395	10	EU5	EU2	EU	9.73	27	6
395	10	EU5	EU2	EU	9.73	48	9
395	10	EU5	EU2	EU	9.73	54	12
395	10	EU5	EU2	EU	9.73	54	15
395	10	EU5	EU2	EU	9.73	54	18
396	25	EU5	EU2	EU	9.73	15	3
396	25	EU5	EU2	EU	9.73	30	6
396	25	EU5	EU2	EU	9.73	47	9
396	25	EU5	EU2	EU	9.73	57	12
396	25	EU5	EU2	EU	9.73	65	15
396	25	EU5	EU2	EU	9.73	68	18
397	28	EU5	EU2	EU	9.73	16	3
397	28	EU5	EU2	EU	9.73	29	6
397	28	EU5	EU2	EU	9.73	30	9
397	28	EU5	EU2	EU	9.73	50	12
397	28	EU5	EU2	EU	9.73	64	15
397	28	EU5	EU2	EU	9.73	65	18
398	2	EU5	EU2	EU	9.73	19	3
398	2	EU5	EU2	EU	9.73	32	6
398	2	EU5	EU2	EU	9.73	49	9
398	2	EU5	EU2	EU	9.73	47	12
398	2	EU5	EU2	EU	9.73	61	15
398	2	EU5	EU2	EU	9.73	61	18
399	5	EU5	EU2	EU	9.73	15	3
399	5	EU5	EU2	EU	9.73	30	6
399	5	EU5	EU2	EU	9.73	45	9
399	5	EU5	EU2	EU	9.73	56	12
399	5	EU5	EU2	EU	9.73	55	15
399	5	EU5	EU2	EU	9.73	54	18
400	14	EU5	EU2	EU	9.73	14	3
400	14	EU5	EU2	EU	9.73	30	6
400	14	EU5	EU2	EU	9.73	36	9
400	14	EU5	EU2	EU	9.73	53	12
400	14	EU5	EU2	EU	9.73	52	15
400	14	EU5	EU2	EU	9.73	54.5	18
491	20	EU2	EU5	EU	9.73	16	3
491	20	EU2	EU5	EU	9.73	21	6
491	20	EU2	EU5	EU	9.73	37	9
491	20	EU2	EU5	EU	9.73	54	12
491	20	EU2	EU5	EU	9.73	58	15
491	20	EU2	EU5	EU	9.73	59	18
492	9	EU2	EU5	EU	9.73	17	3
492	9	EU2	EU5	EU	9.73	27	6
492	9	EU2	EU5	EU	9.73	43	9
492	9	EU2	EU5	EU	9.73	52	12
492	9	EU2	EU5	EU	9.73	51	15
492	9	EU2	EU5	EU	9.73	51	18
493	1	EU2	EU5	EU	9.73	17	3
493	1	EU2	EU5	EU	9.73	28	6
493	1	EU2	EU5	EU	9.73	40	9
493	1	EU2	EU5	EU	9.73	53	12
493	1	EU2	EU5	EU	9.73	53	15
493	1	EU2	EU5	EU	9.73	57	18
494	3	EU2	EU5	EU	9.73	18	3
494	3	EU2	EU5	EU	9.73	26	6
494	3	EU2	EU5	EU	9.73	42	9
494	3	EU2	EU5	EU	9.73	53	12
494	3	EU2	EU5	EU	9.73	54	15
494	3	EU2	EU5	EU	9.73	55	18
495	26	EU2	EU5	EU	9.73	15	3
495	26	EU2	EU5	EU	9.73	28	6
495	26	EU2	EU5	EU	9.73	41	9
495	26	EU2	EU5	EU	9.73	45	12
495	26	EU2	EU5	EU	9.73	50	15
495	26	EU2	EU5	EU	9.73	53	18
496	8	EU2	EU5	EU	9.73	18	3
496	8	EU2	EU5	EU	9.73	35	6
496	8	EU2	EU5	EU	9.73	49	9
496	8	EU2	EU5	EU	9.73	57	12
496	8	EU2	EU5	EU	9.73	58	15
496	8	EU2	EU5	EU	9.73	58.5	18
497	24	EU2	EU5	EU	9.73	20	3
497	24	EU2	EU5	EU	9.73	23	6
497	24	EU2	EU5	EU	9.73	36	9
497	24	EU2	EU5	EU	9.73	46	12
497	24	EU2	EU5	EU	9.73	46	15
497	24	EU2	EU5	EU	9.73	47	18
498	12	EU2	EU5	EU	9.73	21	3
498	12	EU2	EU5	EU	9.73	28	6
498	12	EU2	EU5	EU	9.73	42	9
498	12	EU2	EU5	EU	9.73	47	12
498	12	EU2	EU5	EU	9.73	51	15
498	12	EU2	EU5	EU	9.73	52	18
499	11	EU2	EU5	EU	9.73	13	3
499	11	EU2	EU5	EU	9.73	29	6
499	11	EU2	EU5	EU	9.73	40	9
499	11	EU2	EU5	EU	9.73	43	12
499	11	EU2	EU5	EU	9.73	42	15
499	11	EU2	EU5	EU	9.73	43	18
500	22	EU2	EU5	EU	9.73	15	3
500	22	EU2	EU5	EU	9.73	29	6
500	22	EU2	EU5	EU	9.73	40	9
500	22	EU2	EU5	EU	9.73	46	12
500	22	EU2	EU5	EU	9.73	49	15
500	22	EU2	EU5	EU	9.73	51.5	18
461	10	EU6	EU4	EU	9.93	16	3
461	10	EU6	EU4	EU	9.93	26	6
461	10	EU6	EU4	EU	9.93	33	9
461	10	EU6	EU4	EU	9.93	45	12
461	10	EU6	EU4	EU	9.93	48	15
461	10	EU6	EU4	EU	9.93	51	18
462	22	EU6	EU4	EU	9.93	22	3
462	22	EU6	EU4	EU	9.93	30	6
462	22	EU6	EU4	EU	9.93	40	9
462	22	EU6	EU4	EU	9.93	48	12
462	22	EU6	EU4	EU	9.93	53	15
462	22	EU6	EU4	EU	9.93	54	18
463	11	EU6	EU4	EU	9.93	18	3
463	11	EU6	EU4	EU	9.93	28	6
463	11	EU6	EU4	EU	9.93	43	9
463	11	EU6	EU4	EU	9.93	48	12
463	11	EU6	EU4	EU	9.93	47	15
463	11	EU6	EU4	EU	9.93	49.5	18
464	1	EU6	EU4	EU	9.93	14	3
464	1	EU6	EU4	EU	9.93	29	6
464	1	EU6	EU4	EU	9.93	33	9
464	1	EU6	EU4	EU	9.93	47	12
464	1	EU6	EU4	EU	9.93	53	15
464	1	EU6	EU4	EU	9.93	52	18
465	5	EU6	EU4	EU	9.93	20	3
465	5	EU6	EU4	EU	9.93	31	6
465	5	EU6	EU4	EU	9.93	33	9
465	5	EU6	EU4	EU	9.93	47	12
465	5	EU6	EU4	EU	9.93	48	15
465	5	EU6	EU4	EU	9.93	50	18
466	19	EU6	EU4	EU	9.93	18	3
466	19	EU6	EU4	EU	9.93	32	6
466	19	EU6	EU4	EU	9.93	38	9
466	19	EU6	EU4	EU	9.93	47	12
466	19	EU6	EU4	EU	9.93	52	15
466	19	EU6	EU4	EU	9.93	53.5	18
467	8	EU6	EU4	EU	9.93	19	3
467	8	EU6	EU4	EU	9.93	33	6
467	8	EU6	EU4	EU	9.93	35	9
467	8	EU6	EU4	EU	9.93	43	12
467	8	EU6	EU4	EU	9.93	45	15
467	8	EU6	EU4	EU	9.93	46	18
468	25	EU6	EU4	EU	9.93	16	3
468	25	EU6	EU4	EU	9.93	24	6
468	25	EU6	EU4	EU	9.93	33	9
468	25	EU6	EU4	EU	9.93	39	12
468	25	EU6	EU4	EU	9.93	38	15
468	25	EU6	EU4	EU	9.93	40	18
469	18	EU6	EU4	EU	9.93	16	3
469	18	EU6	EU4	EU	9.93	29	6
469	18	EU6	EU4	EU	9.93	37	9
469	18	EU6	EU4	EU	9.93	48	12
469	18	EU6	EU4	EU	9.93	52	15
469	18	EU6	EU4	EU	9.93	53	18
470	4	EU6	EU4	EU	9.93	16	3
470	4	EU6	EU4	EU	9.93	25	6
470	4	EU6	EU4	EU	9.93	45	9
470	4	EU6	EU4	EU	9.93	53	12
470	4	EU6	EU4	EU	9.93	52	15
470	4	EU6	EU4	EU	9.93	58	18
561	24	EU4	EU6	EU	9.93	15	3
561	24	EU4	EU6	EU	9.93	24	6
561	24	EU4	EU6	EU	9.93	43	9
561	24	EU4	EU6	EU	9.93	47	12
561	24	EU4	EU6	EU	9.93	53	15
561	24	EU4	EU6	EU	9.93	53	18
562	11	EU4	EU6	EU	9.93	21	3
562	11	EU4	EU6	EU	9.93	31	6
562	11	EU4	EU6	EU	9.93	42	9
562	11	EU4	EU6	EU	9.93	50	12
562	11	EU4	EU6	EU	9.93	49	15
562	11	EU4	EU6	EU	9.93	48	18
563	23	EU4	EU6	EU	9.93	16	3
563	23	EU4	EU6	EU	9.93	27	6
563	23	EU4	EU6	EU	9.93	38	9
563	23	EU4	EU6	EU	9.93	44	12
563	23	EU4	EU6	EU	9.93	52	15
563	23	EU4	EU6	EU	9.93	53	18
564	10	EU4	EU6	EU	9.93	18	3
564	10	EU4	EU6	EU	9.93	34	6
564	10	EU4	EU6	EU	9.93	46	9
564	10	EU4	EU6	EU	9.93	50	12
564	10	EU4	EU6	EU	9.93	49	15
564	10	EU4	EU6	EU	9.93	48	18
565	20	EU4	EU6	EU	9.93	23	3
565	20	EU4	EU6	EU	9.93	36	6
565	20	EU4	EU6	EU	9.93	47	9
565	20	EU4	EU6	EU	9.93	61	12
565	20	EU4	EU6	EU	9.93	67	15
565	20	EU4	EU6	EU	9.93	68.5	18
566	14	EU4	EU6	EU	9.93	18	3
566	14	EU4	EU6	EU	9.93	33	6
566	14	EU4	EU6	EU	9.93	47	9
566	14	EU4	EU6	EU	9.93	54	12
566	14	EU4	EU6	EU	9.93	54	15
566	14	EU4	EU6	EU	9.93	56	18
567	20	EU4	EU6	EU	9.93	20	3
567	20	EU4	EU6	EU	9.93	35	6
567	20	EU4	EU6	EU	9.93	47	9
567	20	EU4	EU6	EU	9.93	58	12
567	20	EU4	EU6	EU	9.93	64	15
567	20	EU4	EU6	EU	9.93	65	18
568	27	EU4	EU6	EU	9.93	16	3
568	27	EU4	EU6	EU	9.93	34	6
568	27	EU4	EU6	EU	9.93	43	9
568	27	EU4	EU6	EU	9.93	51	12
568	27	EU4	EU6	EU	9.93	57	15
568	27	EU4	EU6	EU	9.93	57	18
569	22	EU4	EU6	EU	9.93	18	3
569	22	EU4	EU6	EU	9.93	32	6
569	22	EU4	EU6	EU	9.93	46	9
569	22	EU4	EU6	EU	9.93	51	12
569	22	EU4	EU6	EU	9.93	51	15
569	22	EU4	EU6	EU	9.93	53	18
570	9	EU4	EU6	EU	9.93	17	3
570	9	EU4	EU6	EU	9.93	31	6
570	9	EU4	EU6	EU	9.93	40	9
570	9	EU4	EU6	EU	9.93	46	12
570	9	EU4	EU6	EU	9.93	47	15
570	9	EU4	EU6	EU	9.93	46	18
81	23	KZ3	KZ2	KZ	16.08	14	3
81	23	KZ3	KZ2	KZ	16.08	30	6
81	23	KZ3	KZ2	KZ	16.08	44	9
81	23	KZ3	KZ2	KZ	16.08	52	12
81	23	KZ3	KZ2	KZ	16.08	51	15
81	23	KZ3	KZ2	KZ	16.08	51	18
82	15	KZ3	KZ2	KZ	16.08	14	3
82	15	KZ3	KZ2	KZ	16.08	24	6
82	15	KZ3	KZ2	KZ	16.08	43	9
82	15	KZ3	KZ2	KZ	16.08	50	12
82	15	KZ3	KZ2	KZ	16.08	54	15
82	15	KZ3	KZ2	KZ	16.08	51	18
83	13	KZ3	KZ2	KZ	16.08	11	3
83	13	KZ3	KZ2	KZ	16.08	30	6
83	13	KZ3	KZ2	KZ	16.08	38	9
83	13	KZ3	KZ2	KZ	16.08	49	12
83	13	KZ3	KZ2	KZ	16.08	47	15
83	13	KZ3	KZ2	KZ	16.08	51	18
84	18	KZ3	KZ2	KZ	16.08	17	3
84	18	KZ3	KZ2	KZ	16.08	27	6
84	18	KZ3	KZ2	KZ	16.08	42	9
84	18	KZ3	KZ2	KZ	16.08	49	12
84	18	KZ3	KZ2	KZ	16.08	56	15
84	18	KZ3	KZ2	KZ	16.08	57.5	18
85	27	KZ3	KZ2	KZ	16.08	20	3
85	27	KZ3	KZ2	KZ	16.08	32	6
85	27	KZ3	KZ2	KZ	16.08	45	9
85	27	KZ3	KZ2	KZ	16.08	55	12
85	27	KZ3	KZ2	KZ	16.08	57	15
85	27	KZ3	KZ2	KZ	16.08	59	18
86	28	KZ3	KZ2	KZ	16.08	14	3
86	28	KZ3	KZ2	KZ	16.08	24	6
86	28	KZ3	KZ2	KZ	16.08	43	9
86	28	KZ3	KZ2	KZ	16.08	51	12
86	28	KZ3	KZ2	KZ	16.08	54	15
86	28	KZ3	KZ2	KZ	16.08	58.5	18
87	15	KZ3	KZ2	KZ	16.08	18	3
87	15	KZ3	KZ2	KZ	16.08	24	6
87	15	KZ3	KZ2	KZ	16.08	40	9
87	15	KZ3	KZ2	KZ	16.08	46	12
87	15	KZ3	KZ2	KZ	16.08	52	15
87	15	KZ3	KZ2	KZ	16.08	51	18
88	11	KZ3	KZ2	KZ	16.08	19	3
88	11	KZ3	KZ2	KZ	16.08	25	6
88	11	KZ3	KZ2	KZ	16.08	39	9
88	11	KZ3	KZ2	KZ	16.08	48	12
88	11	KZ3	KZ2	KZ	16.08	51	15
88	11	KZ3	KZ2	KZ	16.08	52	18
89	5	KZ3	KZ2	KZ	16.08	17	3
89	5	KZ3	KZ2	KZ	16.08	25	6
89	5	KZ3	KZ2	KZ	16.08	40	9
89	5	KZ3	KZ2	KZ	16.08	44	12
89	5	KZ3	KZ2	KZ	16.08	50	15
89	5	KZ3	KZ2	KZ	16.08	51	18
131	6	KZ2	KZ3	KZ	16.08	13	3
131	6	KZ2	KZ3	KZ	16.08	25	6
131	6	KZ2	KZ3	KZ	16.08	39	9
131	6	KZ2	KZ3	KZ	16.08	48	12
131	6	KZ2	KZ3	KZ	16.08	47	15
131	6	KZ2	KZ3	KZ	16.08	47	18
132	5	KZ2	KZ3	KZ	16.08	12	3
132	5	KZ2	KZ3	KZ	16.08	25	6
132	5	KZ2	KZ3	KZ	16.08	43	9
132	5	KZ2	KZ3	KZ	16.08	48	12
132	5	KZ2	KZ3	KZ	16.08	48	15
132	5	KZ2	KZ3	KZ	16.08	48.5	18
133	8	KZ2	KZ3	KZ	16.08	15	3
133	8	KZ2	KZ3	KZ	16.08	16	6
133	8	KZ2	KZ3	KZ	16.08	13	9
133	8	KZ2	KZ3	KZ	16.08	23	12
133	8	KZ2	KZ3	KZ	16.08	23	15
133	8	KZ2	KZ3	KZ	16.08	23	18
134	10	KZ2	KZ3	KZ	16.08	12	3
134	10	KZ2	KZ3	KZ	16.08	22	6
134	10	KZ2	KZ3	KZ	16.08	29	9
134	10	KZ2	KZ3	KZ	16.08	28	12
134	10	KZ2	KZ3	KZ	16.08	29	15
134	10	KZ2	KZ3	KZ	16.08	30	18
135	12	KZ2	KZ3	KZ	16.08	16	3
135	12	KZ2	KZ3	KZ	16.08	23	6
135	12	KZ2	KZ3	KZ	16.08	27	9
135	12	KZ2	KZ3	KZ	16.08	36	12
135	12	KZ2	KZ3	KZ	16.08	34	15
135	12	KZ2	KZ3	KZ	16.08	33	18
136	20	KZ2	KZ3	KZ	16.08	13	3
136	20	KZ2	KZ3	KZ	16.08	30	6
136	20	KZ2	KZ3	KZ	16.08	44	9
136	20	KZ2	KZ3	KZ	16.08	50	12
136	20	KZ2	KZ3	KZ	16.08	55	15
136	20	KZ2	KZ3	KZ	16.08	55.5	18
137	18	KZ2	KZ3	KZ	16.08	15	3
137	18	KZ2	KZ3	KZ	16.08	27	6
137	18	KZ2	KZ3	KZ	16.08	33	9
137	18	KZ2	KZ3	KZ	16.08	37	12
137	18	KZ2	KZ3	KZ	16.08	36	15
137	18	KZ2	KZ3	KZ	16.08	37	18
138	14	KZ2	KZ3	KZ	16.08	21	3
138	14	KZ2	KZ3	KZ	16.08	28	6
138	14	KZ2	KZ3	KZ	16.08	37	9
138	14	KZ2	KZ3	KZ	16.08	23	12
138	14	KZ2	KZ3	KZ	16.08	43	15
138	14	KZ2	KZ3	KZ	16.08	42	18
139	6	KZ2	KZ3	KZ	16.08	17	3
139	6	KZ2	KZ3	KZ	16.08	28	6
139	6	KZ2	KZ3	KZ	16.08	38	9
139	6	KZ2	KZ3	KZ	16.08	51	12
139	6	KZ2	KZ3	KZ	16.08	50	15
139	6	KZ2	KZ3	KZ	16.08	50	18
140	25	KZ2	KZ3	KZ	16.08	12	3
140	25	KZ2	KZ3	KZ	16.08	27	6
140	25	KZ2	KZ3	KZ	16.08	35	9
140	25	KZ2	KZ3	KZ	16.08	43	12
140	25	KZ2	KZ3	KZ	16.08	41	15
140	25	KZ2	KZ3	KZ	16.08	41	18
221	2	KZ7	KZ6	KZ	16.9	11	3
221	2	KZ7	KZ6	KZ	16.9	23	6
221	2	KZ7	KZ6	KZ	16.9	35	9
221	2	KZ7	KZ6	KZ	16.9	52	12
221	2	KZ7	KZ6	KZ	16.9	67	15
221	2	KZ7	KZ6	KZ	16.9	70.5	18
222	2	KZ7	KZ6	KZ	16.9	12	3
222	2	KZ7	KZ6	KZ	16.9	21	6
222	2	KZ7	KZ6	KZ	16.9	35	9
222	2	KZ7	KZ6	KZ	16.9	40	12
222	2	KZ7	KZ6	KZ	16.9	48	15
222	2	KZ7	KZ6	KZ	16.9	38	18
223	4	KZ7	KZ6	KZ	16.9	9	3
223	4	KZ7	KZ6	KZ	16.9	25	6
223	4	KZ7	KZ6	KZ	16.9	35	9
223	4	KZ7	KZ6	KZ	16.9	37	12
223	4	KZ7	KZ6	KZ	16.9	37	15
223	4	KZ7	KZ6	KZ	16.9	38	18
224	10	KZ7	KZ6	KZ	16.9	12	3
224	10	KZ7	KZ6	KZ	16.9	22	6
224	10	KZ7	KZ6	KZ	16.9	36	9
224	10	KZ7	KZ6	KZ	16.9	48	12
224	10	KZ7	KZ6	KZ	16.9	51	15
224	10	KZ7	KZ6	KZ	16.9	51	18
225	17	KZ7	KZ6	KZ	16.9	12	3
225	17	KZ7	KZ6	KZ	16.9	25	6
225	17	KZ7	KZ6	KZ	16.9	38	9
225	17	KZ7	KZ6	KZ	16.9	50	12
225	17	KZ7	KZ6	KZ	16.9	50	15
225	17	KZ7	KZ6	KZ	16.9	47	18
226	26	KZ7	KZ6	KZ	16.9	13	3
226	26	KZ7	KZ6	KZ	16.9	27	6
226	26	KZ7	KZ6	KZ	16.9	37	9
226	26	KZ7	KZ6	KZ	16.9	39	12
226	26	KZ7	KZ6	KZ	16.9	40	15
226	26	KZ7	KZ6	KZ	16.9	43	18
227	8	KZ7	KZ6	KZ	16.9	13	3
227	8	KZ7	KZ6	KZ	16.9	25	6
227	8	KZ7	KZ6	KZ	16.9	42	9
227	8	KZ7	KZ6	KZ	16.9	53	12
227	8	KZ7	KZ6	KZ	16.9	60	15
227	8	KZ7	KZ6	KZ	16.9	60	18
228	19	KZ7	KZ6	KZ	16.9	13	3
228	19	KZ7	KZ6	KZ	16.9	25	6
228	19	KZ7	KZ6	KZ	16.9	40	9
228	19	KZ7	KZ6	KZ	16.9	50	12
228	19	KZ7	KZ6	KZ	16.9	60	15
228	19	KZ7	KZ6	KZ	16.9	63	18
229	16	KZ7	KZ6	KZ	16.9	14	3
229	16	KZ7	KZ6	KZ	16.9	22	6
229	16	KZ7	KZ6	KZ	16.9	33	9
229	16	KZ7	KZ6	KZ	16.9	39	12
229	16	KZ7	KZ6	KZ	16.9	53	15
229	16	KZ7	KZ6	KZ	16.9	53.5	18
230	27	KZ7	KZ6	KZ	16.9	9	3
230	27	KZ7	KZ6	KZ	16.9	16	6
230	27	KZ7	KZ6	KZ	16.9	34	9
230	27	KZ7	KZ6	KZ	16.9	52	12
230	27	KZ7	KZ6	KZ	16.9	58	15
230	27	KZ7	KZ6	KZ	16.9	54.5	18
271	17	KZ6	KZ7	KZ	16.9	17	3
271	17	KZ6	KZ7	KZ	16.9	34	6
271	17	KZ6	KZ7	KZ	16.9	44	9
271	17	KZ6	KZ7	KZ	16.9	59	12
271	17	KZ6	KZ7	KZ	16.9	58	15
271	17	KZ6	KZ7	KZ	16.9	57.5	18
272	6	KZ6	KZ7	KZ	16.9	14	3
272	6	KZ6	KZ7	KZ	16.9	27	6
272	6	KZ6	KZ7	KZ	16.9	35	9
272	6	KZ6	KZ7	KZ	16.9	44	12
272	6	KZ6	KZ7	KZ	16.9	44	15
272	6	KZ6	KZ7	KZ	16.9	43	18
273	14	KZ6	KZ7	KZ	16.9	15	3
273	14	KZ6	KZ7	KZ	16.9	18	6
273	14	KZ6	KZ7	KZ	16.9	33	9
273	14	KZ6	KZ7	KZ	16.9	43	12
273	14	KZ6	KZ7	KZ	16.9	47	15
273	14	KZ6	KZ7	KZ	16.9	47.5	18
274	3	KZ6	KZ7	KZ	16.9	13	3
274	3	KZ6	KZ7	KZ	16.9	25	6
274	3	KZ6	KZ7	KZ	16.9	37	9
274	3	KZ6	KZ7	KZ	16.9	41	12
274	3	KZ6	KZ7	KZ	16.9	41	15
274	3	KZ6	KZ7	KZ	16.9	42	18
275	4	KZ6	KZ7	KZ	16.9	16	3
275	4	KZ6	KZ7	KZ	16.9	29	6
275	4	KZ6	KZ7	KZ	16.9	36	9
275	4	KZ6	KZ7	KZ	16.9	38	12
275	4	KZ6	KZ7	KZ	16.9	37	15
275	4	KZ6	KZ7	KZ	16.9	36	18
276	17	KZ6	KZ7	KZ	16.9	21	3
276	17	KZ6	KZ7	KZ	16.9	35	6
276	17	KZ6	KZ7	KZ	16.9	43	9
276	17	KZ6	KZ7	KZ	16.9	55	12
276	17	KZ6	KZ7	KZ	16.9	54	15
276	17	KZ6	KZ7	KZ	16.9	51	18
277	1	KZ6	KZ7	KZ	16.9	11	3
277	1	KZ6	KZ7	KZ	16.9	34	6
277	1	KZ6	KZ7	KZ	16.9	48	9
277	1	KZ6	KZ7	KZ	16.9	57	12
277	1	KZ6	KZ7	KZ	16.9	57	15
277	1	KZ6	KZ7	KZ	16.9	57	18
278	19	KZ6	KZ7	KZ	16.9	18	3
278	19	KZ6	KZ7	KZ	16.9	23	6
278	19	KZ6	KZ7	KZ	16.9	39	9
278	19	KZ6	KZ7	KZ	16.9	45	12
278	19	KZ6	KZ7	KZ	16.9	53	15
278	19	KZ6	KZ7	KZ	16.9	53.5	18
279	10	KZ6	KZ7	KZ	16.9	17	3
279	10	KZ6	KZ7	KZ	16.9	31	6
279	10	KZ6	KZ7	KZ	16.9	39	9
279	10	KZ6	KZ7	KZ	16.9	47	12
